# time msd_polymer_x msd_polymer_y msd_polymer_z msd_dumbbell_x msd_dumbbell_y msd_dumbbell_z
    760.0000  14.63887332 795.01253029 324.19381330 234.93232069 235.88639630
    770.0000  14.84840447 805.23449021 328.39467669 238.04317267 238.79664085
    780.0000  15.05826268 815.50372438 332.60445836 241.18011501 241.71915101
    790.0000  15.26886828 825.75187827 336.82104192 244.27153965 244.65929670
    800.0000  15.48035426 836.03522335 341.07205461 247.36470084 247.59846789
    810.0000  15.69305511 846.37807471 345.38693141 250.44818130 250.54296200
    820.0000  15.90577936 856.66884102 349.69960793 253.49176903 253.47746406
    830.0000  16.12052602 867.00638153 354.01155935 256.58810484 256.40671734
    840.0000  16.33490774 877.41640199 358.38117475 259.69891612 259.33631112
    850.0000  16.54910005 887.85342751 362.77635824 262.78457454 262.29249472
    860.0000  16.76230036 898.32630377 367.14199038 265.87982024 265.30449314
    870.0000  16.97689520 908.71777307 371.50970347 268.90195769 268.30611190
    880.0000  17.19063100 919.03624416 375.78016407 271.95392334 271.30215675
    890.0000  17.40550754 929.31664225 380.04280463 274.97414657 274.29969105
    900.0000  17.62115901 939.61153987 384.31447724 278.01365302 277.28340961
    910.0000  17.83706567 949.79783377 388.48585955 281.07364027 280.23833394
    920.0000  18.05336303 959.89281107 392.58900140 284.10497030 283.19883937
    930.0000  18.26963733 969.95909198 396.66768252 287.13579865 286.15561081
    940.0000  18.48453484 980.06263295 400.69257829 290.23183864 289.13821602
    950.0000  18.70130273 990.17894746 404.68667130 293.37975152 292.11252464
    960.0000  18.91774483 1000.31483564 408.65674304 296.53267307 295.12541953
    970.0000  19.13441439 1010.48416172 412.62820155 299.65283699 298.20312318
    980.0000  19.35095373 1020.58841105 416.55120860 302.73934950 301.29785294
    990.0000  19.56710145 1030.79125942 420.50116509 305.83276906 304.45732527
   1000.0000  19.78342923 1040.98971088 424.48282297 308.87904200 307.62784592
   1010.0000  19.99933650 1051.14016772 428.40889474 311.93584299 310.79542999
   1020.0000  20.21426496 1061.29880244 432.33358804 315.02227370 313.94294070
   1030.0000  20.42815198 1071.43900821 436.20678413 318.11896222 317.11326186
   1040.0000  20.64197216 1081.56469040 440.09807446 321.20503532 320.26158062
   1050.0000  20.85683029 1091.61547480 443.96551100 324.27593551 323.37402829
   1060.0000  21.07141499 1101.63082977 447.87671278 327.30338602 326.45073096
   1070.0000  21.28623696 1111.65110180 451.78603836 330.32094020 329.54412323
   1080.0000  21.50193725 1121.71164069 455.71373481 333.33216992 332.66573596
   1090.0000  21.71535579 1131.81720093 459.66218175 336.35748588 335.79753331
   1100.0000  21.92902585 1141.96264626 463.58885791 339.37692014 338.99686821
   1110.0000  22.14258423 1152.10019581 467.52451874 342.34958970 342.22608737
   1120.0000  22.35542486 1162.25805087 471.46168787 345.32383249 345.47253051
   1130.0000  22.56698323 1172.43721369 475.37776078 348.34563626 348.71381665
   1140.0000  22.77857477 1182.62858995 479.28606643 351.36855795 351.97396557
   1150.0000  22.99086144 1192.80337771 483.17308328 354.39171647 355.23857797
   1160.0000  23.20358985 1202.97032076 487.03223962 357.40605542 358.53202572
   1170.0000  23.41682891 1213.12429071 490.88426238 360.42668316 361.81334517
   1180.0000  23.63105931 1223.20436857 494.68584879 363.41476196 365.10375783
   1190.0000  23.84467739 1233.20995945 498.47653361 366.38789376 368.34553208
   1200.0000  24.05832689 1243.20862856 502.25040356 369.36809186 371.59013315
   1210.0000  24.27183052 1253.22621618 506.04404107 372.33073312 374.85144198
   1220.0000  24.48548185 1263.21133401 509.86145137 375.25829998 378.09158266
   1230.0000  24.69925386 1273.21681633 513.68175175 378.22113140 381.31393318
   1240.0000  24.91285337 1283.24840913 517.52195477 381.18933810 384.53711626
   1250.0000  25.12566523 1293.28428007 521.35181758 384.16719648 387.76526601
   1260.0000  25.33970207 1303.19158485 525.16580836 387.08303853 390.94273796
   1270.0000  25.55248478 1313.03061322 528.96294665 389.95625346 394.11141310
   1280.0000  25.76633217 1322.93403365 532.81236677 392.85629304 397.26537385
   1290.0000  25.98076383 1332.80220513 536.62418023 395.74528802 400.43273688
   1300.0000  26.19449542 1342.70063274 540.45817303 398.62785170 403.61460801
   1310.0000  26.40684085 1352.69668160 544.29020564 401.59060933 406.81586662
   1320.0000  26.61973316 1362.71419019 548.12422806 404.57892721 410.01103492
   1330.0000  26.83157658 1372.71757786 551.98396199 407.55406884 413.17954702
   1340.0000  27.04360305 1382.64125602 555.78319218 410.49630479 416.36175906
   1350.0000  27.25454926 1392.52904526 559.56132697 413.44367970 419.52403859
   1360.0000  27.46450846 1402.25413178 563.26484376 416.35947322 422.62981480
   1370.0000  27.67431594 1411.95448848 566.99802067 419.27432890 425.68213891
   1380.0000  27.88464982 1421.56129374 570.69931162 422.12350037 428.73848176
   1390.0000  28.09604471 1431.15024431 574.37587724 424.93883659 431.83553047
   1400.0000  28.30578902 1440.78199553 578.07843168 427.75099511 434.95256874
   1410.0000  28.51490916 1450.42797525 581.79820565 430.53079579 438.09897381
   1420.0000  28.72322131 1459.97912431 585.48793128 433.23878985 441.25240318
   1430.0000  28.93051656 1469.48562583 589.16217031 435.90345916 444.41999636
   1440.0000  29.13840119 1479.04944438 592.82141230 438.61072210 447.61730998
   1450.0000  29.34648888 1488.67640905 596.50236511 441.34770524 450.82633870
   1460.0000  29.55699897 1498.27749969 600.16763330 444.10794688 454.00191951
   1470.0000  29.76795182 1507.87648784 603.82615840 446.89129012 457.15903932
   1480.0000  29.97945909 1517.50033534 607.48286726 449.69722341 460.32024467
   1490.0000  30.19180004 1527.14713991 611.07760220 452.56151266 463.50802505
   1500.0000  30.40454153 1536.86879529 614.69434739 455.46564499 466.70880290
   1510.0000  30.61782490 1546.59337602 618.29676457 458.38355471 469.91305674
   1520.0000  30.83083532 1556.31754778 621.88831183 461.28428873 473.14494722
   1530.0000  31.04367509 1566.07572213 625.51757550 464.18904217 476.36910446
   1540.0000  31.25823094 1575.80603693 629.11683080 467.09948548 479.58972065
   1550.0000  31.47320260 1585.57850947 632.72133158 470.03141063 482.82576726
   1560.0000  31.68770112 1595.29289229 636.29982226 472.96608248 486.02698754
   1570.0000  31.90189967 1604.98287026 639.85806905 475.87833837 489.24646284
   1580.0000  32.11642168 1614.66011096 643.39688024 478.77528194 492.48794878
   1590.0000  32.33164158 1624.37182576 646.95882672 481.69851515 495.71448389
   1600.0000  32.54692518 1634.07739554 650.53031295 484.65156535 498.89551725
   1610.0000  32.76257198 1643.85165113 654.15149467 487.60409773 502.09605874
   1620.0000  32.97971470 1653.63670953 657.70934082 490.60965773 505.31771098
   1630.0000  33.19719550 1663.36690635 661.25923328 493.58159300 508.52608008
   1640.0000  33.41627896 1673.05404596 664.76338876 496.53802992 511.75262728
   1650.0000  33.63530741 1682.76703069 668.28512207 499.50100819 514.98090042
   1660.0000  33.85489639 1692.48973442 671.83187051 502.44940556 518.20845835
   1670.0000  34.07470329 1702.10120603 675.31105054 505.34874233 521.44141316
   1680.0000  34.29467424 1711.73782965 678.80612921 508.21849843 524.71320201
   1690.0000  34.51414184 1721.37531811 682.31955704 511.03801191 528.01774916
   1700.0000  34.73364078 1731.02938550 685.77026059 513.89822085 531.36090406
   1710.0000  34.95442296 1740.67450425 689.22200525 516.74584613 534.70665287
   1720.0000  35.17524645 1750.24963766 692.64328564 519.55854015 538.04781187
   1730.0000  35.39734625 1759.79650510 696.03952425 522.38260034 541.37438051
   1740.0000  35.61923849 1769.36235984 699.45188241 525.19478640 544.71569102
   1750.0000  35.84073562 1778.92950435 702.83111967 528.01936097 548.07902371
   1760.0000  36.06153870 1788.46163515 706.20742905 530.82816436 551.42604174
   1770.0000  36.28346174 1798.06666921 709.60851196 533.66122751 554.79692973
   1780.0000  36.50498128 1807.64476653 713.04740447 536.46061707 558.13674499
   1790.0000  36.72609376 1817.22422856 716.46959302 539.26963415 561.48500138
   1800.0000  36.94664095 1826.82894811 719.91558548 542.07660859 564.83675404
   1810.0000  37.16651352 1836.48516133 723.39682635 544.87494880 568.21338618
   1820.0000  37.38675598 1846.07076945 726.89555777 547.62395773 571.55125394
   1830.0000  37.60763287 1855.57132139 730.35610325 550.33384340 574.88137474
   1840.0000  37.83052110 1865.04447016 733.79509844 553.03986504 578.20950668
   1850.0000  38.05495758 1874.48111210 737.28449414 555.66873990 581.52787805
   1860.0000  38.28118743 1883.92274658 740.78145440 558.28588526 584.85540692
   1870.0000  38.50778581 1893.27788792 744.26679057 560.81401583 588.19708152
   1880.0000  38.73547196 1902.71999272 747.78642346 563.38971127 591.54385799
   1890.0000  38.96499144 1912.17864240 751.31881355 565.97144789 594.88838096
   1900.0000  39.19580526 1921.74739963 754.89737694 568.60445228 598.24557042
   1910.0000  39.42721492 1931.32567612 758.51962931 571.23513835 601.57090846
   1920.0000  39.65806666 1940.93623322 762.19691776 573.84929003 604.89002543
   1930.0000  39.88805986 1950.61755984 765.93943486 576.46343337 608.21469162
   1940.0000  40.11962671 1960.27616914 769.70101960 579.06645338 611.50869617
   1950.0000  40.35154270 1969.93968742 773.48400947 581.67572873 614.77994922
   1960.0000  40.58412663 1979.64281223 777.29541649 584.27536508 618.07203067
   1970.0000  40.81755092 1989.37026131 781.10627073 586.84650373 621.41748685
   1980.0000  41.04964119 1999.05286656 784.87569920 589.40125795 624.77590941
   1990.0000  41.28214802 2008.76444273 788.64651394 591.98630180 628.13162699
   2000.0000  41.51539076 2018.42887687 792.39426352 594.56280669 631.47180666
   2010.0000  41.75013099 2028.06843204 796.14895759 597.12539233 634.79408212
   2020.0000  41.98700405 2037.70108792 799.90141669 599.66912783 638.13054340
   2030.0000  42.22396005 2047.34783460 803.62514052 602.22379792 641.49889617
   2040.0000  42.45968205 2057.08037227 807.39557184 604.79724949 644.88755094
   2050.0000  42.69506295 2066.88371430 811.17030408 607.44893302 648.26447720
   2060.0000  42.92983806 2076.72071307 814.92394603 610.12938112 651.66738591
   2070.0000  43.16399931 2086.57955297 818.66373239 612.82736304 655.08845753
   2080.0000  43.39828837 2096.45222940 822.40174118 615.54187264 658.50861558
   2090.0000  43.63313992 2106.39935743 826.21894700 618.23283829 661.94757214
   2100.0000  43.86776000 2116.42071334 830.06607432 620.98809394 665.36654509
   2110.0000  44.10248814 2126.50903338 833.95873979 623.72388291 668.82641068
   2120.0000  44.33708655 2136.68051464 837.86758524 626.49396086 672.31896854
   2130.0000  44.57267692 2146.81475082 841.74624886 629.25938417 675.80911779
   2140.0000  44.80771473 2156.94204719 845.61448545 631.99997199 679.32758975
   2150.0000  45.04255360 2166.95545161 849.40429360 634.71749237 682.83366563
   2160.0000  45.27800113 2176.93427497 853.18315587 637.39117587 686.35994324
   2170.0000  45.51445242 2186.92771738 856.97927879 640.02086695 689.92757164
   2180.0000  45.74962757 2196.94044675 860.77358359 642.67793873 693.48892444
   2190.0000  45.98382928 2207.02131465 864.58008627 645.37318298 697.06804540
   2200.0000  46.21783293 2217.08953438 868.37309300 648.07467802 700.64176337
   2210.0000  46.45071907 2227.14657722 872.18366705 650.73108456 704.23182561
   2220.0000  46.68325941 2237.14888260 875.95586605 653.41474379 707.77827276
   2230.0000  46.91554785 2247.17372802 879.73407620 656.10072763 711.33892418
   2240.0000  47.14846905 2257.12265005 883.43490074 658.77305361 714.91469570
   2250.0000  47.37990186 2267.07141278 887.12931274 661.47061159 718.47148845
   2260.0000  47.61288812 2277.06191094 890.80743083 664.18037458 722.07410553
   2270.0000  47.84624060 2287.05680267 894.47745902 666.89537739 725.68396626
   2280.0000  48.07976335 2297.02958077 898.17760318 669.58413719 729.26784040
   2290.0000  48.31390670 2306.96709160 901.82827210 672.29742568 732.84139382
   2300.0000  48.54809050 2316.88513885 905.44185172 675.07345575 736.36983138
   2310.0000  48.78096549 2326.86905305 909.08739187 677.89617800 739.88548318
   2320.0000  49.01386639 2336.73555136 912.69081394 680.69881081 743.34592661
   2330.0000  49.24686819 2346.62405511 916.31775767 683.50732015 746.79897729
   2340.0000  49.48023721 2356.41525117 919.95218669 686.25735763 750.20570685
   2350.0000  49.71341647 2366.14537410 923.55517619 688.94846645 753.64173146
   2360.0000  49.94572534 2375.89109396 927.22725339 691.60478583 757.05905473
   2370.0000  50.17792908 2385.66571651 930.88011289 694.29154374 760.49405988
   2380.0000  50.40841477 2395.49586021 934.52376267 697.01830283 763.95379471
   2390.0000  50.63930508 2405.35155504 938.16252442 699.74015929 767.44887133
   2400.0000  50.87288533 2415.26043294 941.83652932 702.50075694 770.92314667
   2410.0000  51.10812842 2425.22251984 945.54796034 705.27647012 774.39808938
   2420.0000  51.34326201 2435.17873878 949.22247112 708.08010928 777.87615839
   2430.0000  51.57862768 2445.10257351 952.87615615 710.83218557 781.39423179
   2440.0000  51.81366014 2455.10184186 956.58989262 713.58428338 784.92766586
   2450.0000  52.04898096 2465.10982612 960.35167472 716.34986052 788.40829088
   2460.0000  52.28405516 2475.06727775 964.10145695 719.05942371 791.90639709
   2470.0000  52.51947506 2485.04320276 967.82375024 721.76301951 795.45643300
   2480.0000  52.75586407 2494.96065034 971.54511930 724.43736645 798.97816459
   2490.0000  52.99229338 2504.86980298 975.27105236 727.11312481 802.48562582
   2500.0000  53.22951104 2514.63631198 978.90985052 729.73825951 805.98820194
   2510.0000  53.46626072 2524.27068247 982.46891162 732.29843323 809.50333762
   2520.0000  53.70382848 2533.93614157 986.06265814 734.86231397 813.01116946
   2530.0000  53.94053226 2543.66833278 989.67221275 737.47332260 816.52279743
   2540.0000  54.17891736 2553.42040714 993.30556863 740.07285922 820.04197929
   2550.0000  54.41668986 2563.11957648 996.93605160 742.63576657 823.54775830
   2560.0000  54.65194924 2572.76180693 1000.55918510 745.17287693 827.02974490
   2570.0000  54.88760031 2582.39513690 1004.15595312 747.73428110 830.50490268
   2580.0000  55.12325313 2592.05002831 1007.74564482 750.31879458 833.98558891
   2590.0000  55.35813471 2601.72254518 1011.34907269 752.90319692 837.47027557
   2600.0000  55.59096967 2611.46824561 1014.99642856 755.51219926 840.95961778
   2610.0000  55.82331419 2621.33560131 1018.73129300 758.13529540 844.46901291
   2620.0000  56.05588911 2631.30148635 1022.51069851 760.80025172 847.99053611
   2630.0000  56.28793650 2641.25712443 1026.28317868 763.45610584 851.51783991
   2640.0000  56.51952612 2651.28477555 1030.05267451 766.13922763 855.09287341
   2650.0000  56.74943058 2661.32425339 1033.78330992 768.87381722 858.66712626
   2660.0000  56.98057694 2671.48141261 1037.55107803 771.64381374 862.28652084
   2670.0000  57.21062589 2681.70259285 1041.33766033 774.44050458 865.92442794
   2680.0000  57.44166535 2691.91310446 1045.12531272 777.25535789 869.53243385
   2690.0000  57.67265035 2702.22532696 1048.94330053 780.08464465 873.19738178
   2700.0000  57.90464377 2712.46816131 1052.73172154 782.87551172 876.86092805
   2710.0000  58.13702381 2722.69480134 1056.50593991 785.65404177 880.53481966
   2720.0000  58.36937717 2732.92655634 1060.28460671 788.41670511 884.22524451
   2730.0000  58.60151387 2743.13625263 1064.05122846 791.20851384 887.87651032
   2740.0000  58.83368500 2753.33544041 1067.79155780 794.00725429 891.53662831
   2750.0000  59.06651104 2763.58087860 1071.55560019 796.79769356 895.22758485
   2760.0000  59.30000523 2773.76176969 1075.27607334 799.61712720 898.86856914
   2770.0000  59.53453554 2783.86588414 1078.95289796 802.42259386 902.49039233
   2780.0000  59.76867564 2793.95026716 1082.57652484 805.23389902 906.13984329
   2790.0000  60.00246521 2804.12493980 1086.23444130 808.08103529 909.80946321
   2800.0000  60.23739788 2814.29006919 1089.91466865 810.90824865 913.46715189
   2810.0000  60.47258099 2824.45455176 1093.58369793 813.70660206 917.16425176
   2820.0000  60.70729674 2834.61359528 1097.27737809 816.46329420 920.87292299
   2830.0000  60.94239243 2844.69962935 1100.93557230 819.18849603 924.57556101
   2840.0000  61.17758906 2854.78446877 1104.57385397 821.93926142 928.27135338
   2850.0000  61.41248817 2864.90695392 1108.23905603 824.70088439 931.96701350
   2860.0000  61.64839891 2874.99211585 1111.91193894 827.42997882 935.65019809
   2870.0000  61.88493056 2885.03006217 1115.57342624 830.14454540 939.31209053
   2880.0000  62.12183163 2895.16533714 1119.21674592 832.91823112 943.03036010
   2890.0000  62.35808863 2905.21210922 1122.82586833 835.68357025 946.70267064
   2900.0000  62.59580920 2915.20075826 1126.44210646 838.43389516 950.32475664
   2910.0000  62.83461186 2925.15780394 1130.02275391 841.14141314 953.99363689
   2920.0000  63.07324169 2935.20400887 1133.61131270 843.91246926 957.68022690
   2930.0000  63.31281054 2945.26262840 1137.21757906 846.71867731 961.32637204
   2940.0000  63.55279487 2955.41435337 1140.89077977 849.55477126 964.96880234
   2950.0000  63.79303887 2965.60887497 1144.58293354 852.42848289 968.59745854
   2960.0000  64.03400723 2975.71852393 1148.27328793 855.24705043 972.19818557
   2970.0000  64.27390304 2985.82877222 1151.95095676 858.04645976 975.83135570
   2980.0000  64.51339940 2995.99959633 1155.61727505 860.88609095 979.49623033
   2990.0000  64.75366797 3006.22702321 1159.32258834 863.71165858 983.19277629
   3000.0000  64.99369086 3016.44935907 1163.03519317 866.54369958 986.87046632
   3010.0000  65.23397789 3026.71245823 1166.74253962 869.43070818 990.53921042
   3020.0000  65.47431287 3036.99622635 1170.46410559 872.34341371 994.18870706
   3030.0000  65.71411379 3047.32824944 1174.16436946 875.30385793 997.86002205
   3040.0000  65.95428224 3057.63932952 1177.84477454 878.26282631 1001.53172867
   3050.0000  66.19462785 3067.90847584 1181.48006720 881.23156612 1005.19684253
   3060.0000  66.43672189 3078.17423324 1185.10620943 884.19967408 1008.86834973
   3070.0000  66.68033814 3088.41195418 1188.69920389 887.19248938 1012.52026091
   3080.0000  66.92363664 3098.52990508 1192.24149809 890.15752178 1016.13088521
   3090.0000  67.16813698 3108.58060273 1195.71539158 893.14232368 1019.72288747
   3100.0000  67.41292089 3118.58168205 1199.15612409 896.12133961 1023.30421835
   3110.0000  67.65895501 3128.56452705 1202.60844161 899.06168582 1026.89439962
   3120.0000  67.90577682 3138.55019216 1206.03776990 902.03073425 1030.48168801
   3130.0000  68.15453123 3148.56458065 1209.48668925 905.00804320 1034.06984820
   3140.0000  68.40353314 3158.62151531 1212.93312058 908.03543807 1037.65295666
   3150.0000  68.65416307 3168.71347300 1216.42177798 911.08751352 1041.20418150
   3160.0000  68.90470396 3178.84004604 1219.94957242 914.12247868 1044.76799494
   3170.0000  69.15469772 3188.94055487 1223.48217250 917.13093865 1048.32744372
   3180.0000  69.40444521 3199.05827356 1227.01543544 920.13790980 1051.90492832
   3190.0000  69.65396810 3209.23412220 1230.56457913 923.17349958 1055.49604349
   3200.0000  69.90252439 3219.40008422 1234.12999635 926.20815279 1059.06193508
   3210.0000  70.15178367 3229.61440725 1237.70554677 929.29718489 1062.61167559
   3220.0000  70.40156558 3239.85004171 1241.30477327 932.39783547 1066.14743298
   3230.0000  70.65180150 3250.09971602 1244.90086225 935.49718211 1069.70167166
   3240.0000  70.90237336 3260.49124236 1248.53597120 938.67314265 1073.28212850
   3250.0000  71.15262284 3270.82490006 1252.16131336 941.81499351 1076.84859320
   3260.0000  71.40370399 3281.24003297 1255.80751773 944.96005153 1080.47246370
   3270.0000  71.65584508 3291.60613014 1259.40256586 948.10445005 1084.09911423
   3280.0000  71.90766577 3301.79686147 1262.93966121 951.20423114 1087.65296911
   3290.0000  72.16020561 3311.92226896 1266.47814338 954.29840231 1091.14572326
   3300.0000  72.41307024 3322.03867671 1270.01209901 957.38782282 1094.63875488
   3310.0000  72.66764154 3332.08394047 1273.54223631 960.46428408 1098.07742008
   3320.0000  72.92303585 3342.16398967 1277.04369884 963.58884857 1101.53144227
   3330.0000  73.17732111 3352.18783121 1280.52426963 966.69610909 1104.96745249
   3340.0000  73.43252159 3362.23655107 1284.05165231 969.77854753 1108.40635123
   3350.0000  73.68674999 3372.32028955 1287.61208848 972.88312882 1111.82507225
   3360.0000  73.94082682 3382.32045391 1291.12716661 975.98345789 1115.20982940
   3370.0000  74.19464635 3392.35470245 1294.70211490 979.05758832 1118.59499923
   3380.0000  74.44818804 3402.30398332 1298.25439890 982.09810690 1121.95147752
   3390.0000  74.70215227 3412.10110635 1301.71138375 985.09571586 1125.29400674
   3400.0000  74.95538689 3421.78221585 1305.13470263 988.00193642 1128.64557680
   3410.0000  75.20992818 3431.47271294 1308.57146515 990.94748739 1131.95376040
   3420.0000  75.46553898 3441.23084541 1311.97382792 993.94178315 1135.31523434
   3430.0000  75.72073424 3450.99508007 1315.38926983 996.96972014 1138.63609010
   3440.0000  75.97570400 3460.72539157 1318.73500577 999.96747717 1142.02290864
   3450.0000  76.23109931 3470.28919131 1322.02263893 1002.91920966 1145.34734272
   3460.0000  76.48596161 3479.87261301 1325.29491246 1005.88767661 1148.69002394
   3470.0000  76.74123884 3489.46012003 1328.55051051 1008.84774750 1152.06186203
   3480.0000  76.99750509 3499.09491152 1331.80326410 1011.82344600 1155.46820143
   3490.0000  77.25705978 3508.74420193 1335.02074746 1014.86964611 1158.85380837
   3500.0000  77.51720280 3518.40919676 1338.26205179 1017.93579147 1162.21135350
   3510.0000  77.77702541 3528.04991481 1341.45713988 1021.04561979 1165.54715515
   3520.0000  78.03676229 3537.68382180 1344.63633026 1024.17381585 1168.87367569
   3530.0000  78.29736428 3547.38302418 1347.85200195 1027.31290648 1172.21811575
   3540.0000  78.55801809 3557.12744263 1351.14608601 1030.43260765 1175.54874896
   3550.0000  78.81810469 3566.85148404 1354.44469563 1033.52747208 1178.87931632
   3560.0000  79.07935773 3576.58694054 1357.78338647 1036.59660856 1182.20694551
   3570.0000  79.34114767 3586.36540629 1361.12492099 1039.69343206 1185.54705325
   3580.0000  79.60433108 3596.16833839 1364.48730739 1042.78864336 1188.89238765
   3590.0000  79.86883611 3605.95261481 1367.84288799 1045.83690822 1192.27281861
   3600.0000  80.13396910 3615.80061101 1371.20983648 1048.89461612 1195.69615841
   3610.0000  80.40012497 3625.69031512 1374.59888509 1051.94402285 1199.14740718
   3620.0000  80.66566400 3635.49095097 1377.92897526 1054.95341372 1202.60856200
   3630.0000  80.93043761 3645.30229499 1381.25204202 1057.96052231 1206.08973065
   3640.0000  81.19649449 3655.08349290 1384.55175031 1060.98538127 1209.54636132
